date,avg_gas_price_wei,gas_used_daily,gas_limit_per_block,block_time_sec,block_count,block_size_bytes,transaction_count,pol_usd,avg_gas_gwei,gas_used_per_block,utilization,gas_used_per_sec,gas_capacity_per_sec,gas_capacity_daily,transactions_per_sec,log_avg_gas_gwei,log_gas_used_per_sec,log_gas_capacity_per_sec,gas_limit_level_millions,block_time_level_sec,supply_state,supply_epoch_id,baseline_gwei,gas_price_to_baseline_ratio,gwei_above_baseline,is_spike_day,baseline_band,fee_state
2025-05-23 00:00:00+00:00,145422351826,585815543725,30012753,2.15,40276,54283,3180514,0.24,145.422351826,14545027.900610786,0.4846282478855167,6780272.49681713,13959420.0,1206093888000.0,36.81150462962963,4.986495266280459,15.729527997866581,16.451665178793665,30,2.0,30M/2s,1,102.9608950725,1.4124037259349849,42.461456753500016,False,middle_baseline,middle_baseline
2025-05-24 00:00:00+00:00,71510871269,582117676129,29983407,2.14,40393,52498,3018444,0.23,71.510871269,14411350.38568564,0.48064419049128204,6737473.103344907,14010937.850467289,1210545030280.3738,34.935694444444444,4.283736499157402,15.72319565053262,16.455348928949245,30,2.0,30M/2s,1,102.9608950725,0.6945439938011958,-31.450023803499988,False,middle_baseline,middle_baseline
2025-05-25 00:00:00+00:00,61336229804,521729134533,30002432,2.14,40380,48254,2944081,0.24,61.336229804,12920483.767533433,0.4306478810628896,6038531.6496875,14019828.037383176,1211313142429.9065,34.075011574074075,4.132542794550749,15.613671601603128,16.45598324530116,30,2.0,30M/2s,1,99.070748701,0.6191154362738845,-37.734518897,False,middle_baseline,middle_baseline
2025-05-26 00:00:00+00:00,64870264303,569601700160,30005912,2.14,40471,52311,3185274,0.23,64.870264303,14074317.416421635,0.46905147946916714,6592612.270370371,14021454.205607476,1211453643364.4858,36.866597222222225,4.187687115138859,15.701460378763965,16.456099229163527,30,2.0,30M/2s,1,93.544004841,0.6934732419598909,-28.673740538000004,False,middle_baseline,middle_baseline
2025-05-27 00:00:00+00:00,72575244137,568274287252,29993383,2.13,40536,53017,3171183,0.23,72.575244137,14019002.54716795,0.46740317846666213,6577248.695046296,14081400.46948357,1216633000563.3804,36.70350694444444,4.298308612319944,15.699127236447483,16.460365439925685,30,2.0,30M/2s,1,91.2661763815,0.7952041710789943,-18.690932244500004,False,middle_baseline,middle_baseline
2025-05-28 00:00:00+00:00,65689793305,560692427766,29999540,2.13,40520,52233,3171781,0.23,65.689793305,13837424.179812439,0.4612545452301081,6489495.691736111,14084291.079812208,1216882749295.775,36.71042824074074,4.200051917299181,15.685695534322644,16.460570697455292,30,2.0,30M/2s,1,90.272537081,0.7276830299569145,-24.582743776,False,middle_baseline,middle_baseline
2025-05-29 00:00:00+00:00,88145090358,578055253646,29987802,2.13,40513,55297,3190606,0.22,88.145090358,14268389.249031175,0.4758064378653419,6690454.324606482,14078780.281690141,1216406616338.0283,36.92831018518518,4.490265271093265,15.716192490267696,16.46017934824978,30,2.0,30M/2s,1,89.681708184,0.9828658724603314,-1.536617825999997,False,middle_baseline,middle_baseline
2025-05-30 00:00:00+00:00,113191805948,596517978275,29983481,2.13,40489,60398,3396847,0.21,113.191805948,14732840.48198276,0.49136524481539556,6904143.267071759,14076751.643192489,1216231341971.831,39.315358796296294,4.737879542878802,15.747632407684634,16.460035245956668,30,2.0,30M/2s,1,88.77775960950001,1.275001829803863,24.414046338499986,False,middle_baseline,middle_baseline
2025-05-31 00:00:00+00:00,76055720736,582494280999,29985270,2.13,40556,58201,3050536,0.21,76.055720736,14362715.28254759,0.47899236133433476,6741831.956006944,14077591.549295776,1216303909859.155,35.30712962962963,4.344528806070299,15.72384239784608,16.46009491036,30,2.0,30M/2s,1,89.681708184,0.8480628020594394,-13.625987448000004,False,middle_baseline,middle_baseline
2025-06-01 00:00:00+00:00,60385530267,536159951973,30008929,2.14,40388,47953,2836600,0.22,60.385530267,13275229.077275429,0.4423759700746211,6205554.9996875,14022864.018691588,1211575451214.9531,32.83101851851852,4.117174143976205,15.640955577713315,16.456199770954093,30,2.0,30M/2s,1,88.77775960950001,0.6801875890156864,-28.39222934250001,False,middle_baseline,middle_baseline
2025-06-02 00:00:00+00:00,64888481784,558288905139,29987628,2.14,40337,52318,3137414,0.22,64.888481784,13840615.443364652,0.4615441889356722,6461677.1428125,14012910.28037383,1210715448224.2988,36.312662037037036,4.187963642984745,15.68139961645243,16.455489696895164,30,2.0,30M/2s,1,82.10040554700001,0.7903551919345064,-17.211923763,False,low_baseline,low_baseline
2025-06-03 00:00:00+00:00,93082100773,592341733372,29996945,2.14,40456,54837,3162464,0.22,93.082100773,14641628.766363457,0.4881039974691908,6855807.099212963,14017264.018691588,1211091611214.9531,36.60259259259259,4.544167813545997,15.740606748671544,16.455800343414566,30,2.0,30M/2s,1,74.31548243649999,1.252526360876893,18.766618336500002,False,low_baseline,low_baseline
2025-06-04 00:00:00+00:00,78129090795,541068756875,29997614,2.16,39888,49503,3095679,0.21,78.129090795,13564700.082104893,0.45219263379097063,6262369.871238426,13887784.259259257,1199904559999.9998,35.82961805555556,4.3710805795386625,15.65006940479955,16.446520253439804,30,2.0,30M/2s,1,74.31548243649999,1.0513164717965546,3.813608358500005,False,low_baseline,low_baseline
2025-06-05 00:00:00+00:00,91100825889,602622946348,29959311,2.14,40405,55347,3412099,0.2,91.100825889,14914563.701225096,0.4978273265772065,6974802.619768519,13999678.037383176,1209572182429.9065,39.49188657407407,4.52288391052833,15.757814730403451,16.45454496141553,30,2.0,30M/2s,1,74.31548243649999,1.2258660362844649,16.785343452500015,False,low_baseline,low_baseline
2025-06-06 00:00:00+00:00,100734570211,603113313889,30001185,2.13,40632,59701,3231308,0.21,100.734570211,14843308.571790706,0.4947574094753493,6980478.170011574,14085063.38028169,1216949476056.3381,37.39939814814815,4.622367168705637,15.758628121381113,16.460625530122183,30,2.0,30M/2s,1,74.31548243649999,1.3554991087768853,26.419087774500014,False,low_baseline,low_baseline
2025-06-07 00:00:00+00:00,64474225372,557182012730,30000298,2.13,40593,52276,3078226,0.21,64.474225372,13726061.457147785,0.457530837098611,6448865.888078704,14084646.94835681,1216913496338.0283,35.627615740740744,4.181656559426501,15.679414997072204,16.460595964188386,30,2.0,30M/2s,1,74.31548243649999,0.8675746056966125,-9.841257064499985,False,low_baseline,low_baseline
2025-06-08 00:00:00+00:00,59708179142,521001679214,29989719,2.13,40534,47385,2824426,0.21,59.708179142,12853448.443627572,0.42859516101593254,6030112.027939815,14079680.281690141,1216484376338.0283,32.690115740740744,4.106078435973066,15.612276312796322,16.46024327219437,30,2.0,30M/2s,1,74.31548243649999,0.8034419906110221,-14.607303294499992,False,low_baseline,low_baseline
2025-06-09 00:00:00+00:00,104680665987,576639146060,30020900,2.13,40618,57761,3206330,0.22,104.680665987,14196640.554926388,0.4728919038045624,6674064.19050926,14094319.248826291,1217749183098.5916,37.11030092592593,4.660421962115106,15.713739706077526,16.461282454962756,30,2.0,30M/2s,1,74.31548243649999,1.4085983506390611,30.365183550500007,False,low_baseline,low_baseline
2025-06-10 00:00:00+00:00,78701008214,547948335991,29977083,2.13,40518,55250,3187173,0.23,78.701008214,13523578.063848166,0.4511305540918763,6341994.629525463,14073747.887323944,1215971817464.7888,36.888576388888886,4.378282235829081,15.662704044948288,16.45982183903909,30,2.0,30M/2s,1,77.09240576549999,1.020865900246946,1.608602448500008,False,low_baseline,low_baseline
2025-06-11 00:00:00+00:00,79547355480,564684792521,30008919,2.14,40360,54431,3324181,0.23,79.54735548,13991199.021828543,0.4662346891545325,6535703.617141204,14022859.34579439,1211575047476.6353,38.47431712962963,4.388845278295711,15.692790721284881,16.45619943771991,30,2.0,30M/2s,1,78.41504950449999,1.0144399064038725,1.1323059755000031,False,low_baseline,low_baseline
2025-06-12 00:00:00+00:00,72739708400,551616190851,30051515,2.13,40457,52736,3194875,0.21,72.7397084,13634629.133425612,0.453708544591699,6384446.653368056,14108692.488262912,1218991030985.9155,36.977719907407405,4.30054143836368,15.669375536795021,16.46230172480498,30,2.0,30M/2s,1,79.12418184699999,0.9193107176849493,-6.384473446999991,False,low_baseline,low_baseline
2025-06-13 00:00:00+00:00,143108015587,581045494696,30135357,2.13,40483,59048,3299078,0.2,143.108015587,14352826.981597213,0.4762786444374033,6725063.596018518,14148054.929577466,1222391945915.4932,38.18377314814815,4.970563126628475,15.721352088761959,16.465087782478765,30,2.0,30M/2s,1,78.41504950449999,1.8250070170367934,64.69296608250002,False,low_baseline,low_baseline
2025-06-14 00:00:00+00:00,58393514360,581242464180,30242807,2.13,40472,55824,3012662,0.2,58.39351436,14361594.786024906,0.47487638254031467,6727343.335416666,14198500.938967137,1226750481126.7605,34.86877314814815,4.0841850345488036,15.721691022767251,16.468647019750428,30,2.0,30M/2s,1,78.41504950449999,0.7446722884061813,-20.021535144499992,False,low_baseline,low_baseline
2025-06-15 00:00:00+00:00,57133605543,493321107885,31231075,2.13,40532,47241,2615641,0.2,57.133605543,12171151.383721504,0.3897128543837029,5709735.044965277,14662476.525821596,1266837971830.9858,30.273622685185185,4.062743905301541,15.557683353762524,16.500802239176902,30,2.0,30M/2s,1,78.41504950449999,0.7286051071066567,-21.28144396149999,False,low_baseline,low_baseline
2025-06-16 00:00:00+00:00,78014775283,595049105914,32376678,2.14,40447,59058,3395875,0.2,78.014775283,14711823.025539596,0.45439569265072827,6887142.429560185,15129288.785046728,1307170551028.0374,39.3041087962963,4.369634863878032,15.745166960440391,16.53214314381987,30,2.0,30M/2s,1,78.41504950449999,0.9948954413211585,-0.40027422149998415,False,low_baseline,low_baseline
2025-06-17 00:00:00+00:00,114276786563,683578651065,40139971,2.13,40461,70781,3643120,0.19,114.276786563,16894754.23407726,0.42089602491434935,7911789.942881945,18845056.80751174,1628212908169.0144,42.16574074074074,4.7473360762420285,15.883864729145145,16.751761252203835,40,2.0,40M/2s,2,78.41504950449999,1.4573323269590237,35.86173705850001,False,low_baseline,low_baseline
2025-06-18 00:00:00+00:00,90126922464,693559979647,44151895,2.13,40567,83773,4074275,0.19,90.126922464,17096654.414844576,0.38722357024187926,8027314.579247685,20728589.201877937,1790950107042.2537,47.155960648148145,4.512253287104912,15.898360731059695,16.847024474471645,45,2.0,45M/2s,3,78.41504950449999,1.1493574643325055,11.711872959500013,False,low_baseline,low_baseline
2025-06-19 00:00:00+00:00,56998095583,621908289044,44401463,2.13,40627,57858,3407223,0.19,56.998095583,15307758.117606517,0.3447579670428093,7198012.604675926,20845757.276995305,1801073428732.3943,39.435451388888886,4.0604101752314845,15.789315657682668,16.852661045560108,45,2.0,45M/2s,3,79.12418184699999,0.7203625270112173,-22.126086263999987,False,low_baseline,low_baseline
2025-06-20 00:00:00+00:00,61621338777,677352900926,43752706,2.13,40526,73326,3940091,0.18,61.621338777,16714032.989340177,0.3820114118047962,7839732.649606481,20541176.525821596,1774757651830.9858,45.60290509259259,4.137106095053308,15.874715418485007,16.837942089245118,45,2.0,45M/2s,3,78.35789174850001,0.7864088402835264,-16.73655297150001,False,low_baseline,low_baseline
2025-06-21 00:00:00+00:00,75250112604,634159420935,44231795,2.14,40364,68076,3669570,0.17,75.250112604,15711015.28428798,0.3551973254598413,7339808.112673611,20669063.08411215,1785807050467.2896,42.471875,4.334018892260201,15.808823393804788,16.84414865168325,45,2.0,45M/2s,3,75.3772418415,0.998313426779832,-0.12712923750000016,False,low_baseline,low_baseline
2025-06-22 00:00:00+00:00,88399848567,617378314754,44253296,2.14,40319,63374,3586719,0.17,88.399848567,15312341.941863637,0.34601585251104544,7145582.346689815,20679110.28037383,1786675128224.2988,41.51295138888889,4.493118988296602,15.782005010056773,16.8446346318442,45,2.0,45M/2s,3,76.6324439435,1.1535564314270852,11.767404623500013,False,low_baseline,low_baseline
2025-06-23 00:00:00+00:00,72800846697,664679457026,44518911,2.13,40498,67353,3975740,0.18,72.800846697,16412648.946268952,0.3686669008203941,7693049.271134259,20900897.183098592,1805837516619.7183,46.01550925925926,4.301370204399692,15.855827917079056,16.855302691279505,45,2.0,45M/2s,3,78.35789174850001,0.9290812332044859,-5.557045051500012,False,low_baseline,low_baseline
2025-06-24 00:00:00+00:00,72437350244,632924245901,44727386,2.13,40651,60941,3789917,0.18,72.437350244,15569709.13141128,0.3481023713617264,7325512.105335648,20998772.769953053,1814293967323.9438,43.86478009259259,4.296432665105761,15.806873758924109,16.859974602075827,45,2.0,45M/2s,3,76.6324439435,0.9452569501425144,-4.195093699499992,False,low_baseline,low_baseline
2025-06-25 00:00:00+00:00,70749786278,603445699129,44772560,2.14,40447,61801,4063283,0.18,70.749786278,14919417.982273098,0.33322682424844813,6984325.221400463,20921757.009345792,1807639805607.4766,47.02873842592592,4.273184875931461,15.759179085233223,16.85630022849383,45,2.0,45M/2s,3,74.02547965049999,0.9557491097934702,-3.275693372499987,False,low_baseline,low_baseline
2025-06-26 00:00:00+00:00,58391208130,574325574114,44786809,2.13,40567,56836,3590913,0.17,58.39120813,14157457.394285996,0.31610774936624747,6647286.737430556,21026670.89201878,1816704365070.4226,41.56149305555556,4.084146204134387,15.70971947040192,16.861302279901693,45,2.0,45M/2s,3,72.77027754849999,0.8024046368530529,-14.379069418499988,False,low_baseline,low_baseline
2025-06-27 00:00:00+00:00,55650114500,557915707584,44845810,2.13,40595,54806,3600251,0.17,55.6501145,13743458.740830151,0.3064602633073224,6457357.726666667,21054370.89201878,1819097645070.4226,41.669571759259256,4.036894008654674,15.680730926309282,16.862618787360155,45,2.0,45M/2s,3,72.6190984705,0.7663289089523289,-16.968983970500005,False,low_baseline,low_baseline
2025-06-28 00:00:00+00:00,50543280220,512315085244,44807253,2.13,40577,50509,3128281,0.18,50.54328022,12625750.677575966,0.2817791726168968,5929572.74587963,21036269.014084507,1817533642816.9014,36.20695601851852,3.942421847358891,15.595462887425699,16.8617586494183,45,2.0,45M/2s,3,71.593568261,0.7059751517865471,-21.050288041,False,low_baseline,low_baseline
2025-06-29 00:00:00+00:00,58797730729,585449430827,44883172,2.14,40444,57253,3082523,0.18,58.797730729,14475557.087009197,0.3225163561748532,6776035.079016204,20973444.859813083,1812105635887.8503,35.67734953703704,4.090967712560969,15.728902839829988,16.85876771268862,45,2.0,45M/2s,3,71.593568261,0.8212711303150617,-12.795837532,False,low_baseline,low_baseline
2025-06-30 00:00:00+00:00,61782744252,696525148824,44896603,2.13,40508,75981,3527201,0.19,61.782744252,17194755.327935223,0.3829856643705365,8061633.666944444,21078217.370892018,1821157980845.0703,40.82408564814815,4.1396802626597955,15.902626906195167,16.863750760555764,45,2.0,45M/2s,3,71.593568261,0.8629650086271177,-9.810824009000001,False,low_baseline,low_baseline
2025-07-01 00:00:00+00:00,63069182478,697349845884,44957450,2.17,39843,66650,3329041,0.18,63.069182478,17502443.23680446,0.38931129850123747,8071178.771805556,20717718.894009218,1790010912442.3965,38.53056712962963,4.159963475744331,15.90381022185421,16.84649992557488,45,2.0,45M/2s,3,66.266265265,0.9517539916545047,-3.1970827869999994,False,low_baseline,low_baseline
2025-07-02 00:00:00+00:00,55466167899,665118234925,45000000,2.13,40571,59537,3623072,0.19,55.466167899,16393932.486874862,0.36430961081944135,7698127.719039352,21126760.563380282,1825352112676.0564,41.933703703703706,4.033641660553337,15.856487833787533,16.866051115346593,45,2.0,45M/2s,3,62.425963365,0.888511204459808,-6.959795466000003,False,low_baseline,low_baseline
2025-07-03 00:00:00+00:00,56421288340,693876844103,45000000,2.14,40324,61074,3694550,0.19,56.42128834,17207540.028345402,0.38238977840767563,8030981.991932871,21028037.383177567,1816822429906.5417,42.760995370370374,4.050415111571129,15.898817493366447,16.861367266256387,45,2.0,45M/2s,3,61.702041514499996,0.914415260097042,-5.280753174499999,False,low_baseline,low_baseline
2025-07-04 00:00:00+00:00,56519591019,673747348625,45000000,2.13,40547,58257,3647450,0.18,56.519591019,16616453.71112536,0.36925452691389693,7798001.720196759,21126760.563380282,1825352112676.0564,42.21585648148148,4.052125603147597,15.869378197357237,16.866051115346593,45,2.0,45M/2s,3,61.702041514499996,0.9160084436706666,-5.182450495499992,False,low_baseline,low_baseline
2025-07-05 00:00:00+00:00,51922643899,635841066802,45000000,2.13,40659,53525,3631751,0.18,51.922643899,15638384.28889053,0.347519650864234,7359271.606504629,21126760.563380282,1825352112676.0564,42.03415509259259,3.968831298297345,15.811471655183032,16.866051115346593,45,2.0,45M/2s,3,60.290237490500004,0.8612114673985404,-8.367593591500004,False,low_baseline,low_baseline
2025-07-06 00:00:00+00:00,49912297296,668448898234,45000000,2.13,40635,56432,3995692,0.18,49.912297296,16450077.475919774,0.3655572772426616,7736677.062893518,21126760.563380282,1825352112676.0564,46.246435185185184,3.9301044915475036,15.86148296259653,16.866051115346593,45,2.0,45M/2s,3,58.5944694295,0.8518260815733426,-8.682172133500003,False,low_baseline,low_baseline
2025-07-07 00:00:00+00:00,51966939006,714093822883,45000000,2.13,40644,61121,3809706,0.19,51.966939006,17569476.992495816,0.3904328220554626,8264974.801886574,21126760.563380282,1825352112676.0564,44.09381944444444,3.9696679265731105,15.927537361451558,16.866051115346593,45,2.0,45M/2s,3,57.45539957450001,0.9044744165187929,-5.48846056850001,False,low_baseline,low_baseline
2025-07-08 00:00:00+00:00,54050152600,678230775302,45000000,2.13,40658,61713,3619656,0.19,54.0501526,16681360.994195484,0.3706969109821219,7849893.232662037,21126760.563380282,1825352112676.0564,41.89416666666666,4.0082446351902785,15.876010616121585,16.866051115346593,45,2.0,45M/2s,3,56.470439679500004,0.9571406368847767,-2.4202870795000067,False,low_baseline,low_baseline
2025-07-09 00:00:00+00:00,53854354234,665289764366,45000000,2.16,37943,67013,4121047,0.21,53.854354234,17533926.267453812,0.38964280594341805,7700113.013495371,20833333.333333332,1800000000000.0,47.69730324074074,4.004681567964266,15.856745693661741,16.85206487403852,45,2.0,45M/2s,3,56.035701419999995,0.9610721891450895,-2.1813471859999964,False,low_baseline,low_baseline
2025-07-10 00:00:00+00:00,72453266433,603938993759,45000000,2.71,31850,74410,3436192,0.22,72.453266433,18961977.826028258,0.42137728502285016,6990034.649988426,16605166.051660517,1434686346863.4688,39.77074074074074,4.296649373149097,15.759996214338393,16.625224473065206,45,2.0,45M/2s,3,55.5581411995,1.3040981009935597,16.895125233499996,False,low_baseline,low_baseline
2025-07-11 00:00:00+00:00,65436164863,543388190371,45000000,2.57,33562,64544,2956452,0.23,65.436164863,16190578.343692271,0.35979062985982824,6289215.166331018,17509727.626459144,1512840466926.07,34.21819444444444,4.196241559764771,15.654347005065798,16.678267205938575,45,2.0,45M/2s,3,55.5581411995,1.1777961510272577,9.878023663500002,False,low_baseline,low_baseline
2025-07-12 00:00:00+00:00,61977985119,575939539128,45000000,2.25,38337,57368,3187236,0.23,61.977985119,15023072.726817435,0.333846060595943,6665966.8880555555,20000000.0,1728000000000.0,36.88930555555555,4.1427852227667,15.712525720564825,16.811242881518265,45,2.0,45M/2s,3,55.943728119499994,1.1078629759284255,6.034256999500009,False,low_baseline,low_baseline
2025-07-13 00:00:00+00:00,53773714448,562835826161,45000000,2.35,36695,59712,3233962,0.23,53.773714448,15338215.728600627,0.34084923841334724,6514303.543530093,19148936.170212764,1654468085106.3828,37.43011574074074,4.003210415521037,15.689511015879305,16.767757771800746,45,2.0,45M/2s,3,56.470439679500004,0.9522453650652383,-2.696725231500004,False,low_baseline,low_baseline
2025-07-14 00:00:00+00:00,58227545398,658430632871,45000000,2.23,38672,63986,4046132,0.23,58.227545398,17026030.018385395,0.37835622263078655,7620724.917488426,20179372.197309416,1743497757847.5334,46.83023148148148,4.081386727559462,15.84638218788769,16.82017151181812,45,2.0,45M/2s,3,55.943728119499994,1.0408234730731851,2.2838172785000026,False,low_baseline,low_baseline
2025-07-15 00:00:00+00:00,64921374992,666073313365,45000000,2.19,39522,63931,4065927,0.23,64.921374992,16853228.919715602,0.37451619821590226,7709181.867650463,20547945.205479454,1775342465753.4248,47.05934027777778,4.1884627438788264,15.85792275647935,16.83827155257285,45,2.0,45M/2s,3,55.943728119499994,1.160476378215679,8.977646872500003,False,low_baseline,low_baseline
2025-07-16 00:00:00+00:00,62287530390,743592073963,45000000,2.18,39695,65731,4146160,0.23,62.28753039,18732638.215467945,0.41628084923262093,8606389.74494213,20642201.834862385,1783486238532.11,47.98796296296296,4.147688317485523,15.968015595131291,16.84284821937804,45,2.0,45M/2s,3,55.943728119499994,1.1133961300710808,6.343802270500007,False,low_baseline,low_baseline
2025-07-17 00:00:00+00:00,64140621926,802705577381,45000000,2.13,40476,78534,4464192,0.24,64.140621926,19831642.884202983,0.44070317520451074,9290573.812280092,21126760.563380282,1825352112676.0564,51.66888888888889,4.17654834733091,16.044510983179446,16.866051115346593,45,2.0,45M/2s,3,56.470439679500004,1.1358265012638893,7.670182246499991,False,low_baseline,low_baseline
2025-07-18 00:00:00+00:00,71073665136,773282634444,45000000,2.14,40355,71523,4360126,0.24,71.073665136,19162003.08373188,0.4258222907495973,8950030.49125,21028037.383177567,1816822429906.5417,50.464421296296294,4.277688722867354,16.007167608820268,16.861367266256387,45,2.0,45M/2s,3,57.373568208500004,1.23878760473312,13.700096927499999,False,low_baseline,low_baseline
2025-07-19 00:00:00+00:00,54954417207,608413022200,45000000,2.16,39984,55844,3393970,0.24,54.954417207,15216412.119847938,0.3381424915521764,7041817.386574074,20833333.333333332,1800000000000.0,39.28206018518519,4.024537380828385,15.767376988329643,16.85206487403852,45,2.0,45M/2s,3,60.1027652585,0.9143409121134922,-5.148348051500001,False,low_baseline,low_baseline
2025-07-20 00:00:00+00:00,60246699464,612694914465,45000000,2.13,40586,55449,3388386,0.25,60.246699464,15096213.336248953,0.33547140747219895,7091376.324826389,21126760.563380282,1825352112676.0564,39.21743055555555,4.114909961670877,15.77439014266375,16.866051115346593,45,2.0,45M/2s,3,60.1027652585,1.00239480171804,0.14393420550000258,False,low_baseline,low_baseline
2025-07-21 00:00:00+00:00,63060377560,649666296021,44998132,2.14,40376,61033,3658391,0.26,63.06037756,16090407.569372894,0.35757945617326725,7519285.833576389,21027164.485981308,1816747011588.785,42.34248842592593,4.1598260380131595,15.832981855468223,16.86132575428564,45,2.0,45M/2s,3,61.1123422915,1.031876298558613,1.9480352685,False,low_baseline,low_baseline
2025-07-22 00:00:00+00:00,58456596102,775824784365,45000000,2.14,40409,62606,3686943,0.25,58.456596102,19199306.698136553,0.4266512599585901,8979453.522743056,21028037.383177567,1816822429906.5417,42.67295138888889,4.08524656907626,16.010449694863603,16.861367266256387,45,2.0,45M/2s,3,62.132757754500005,0.9408337600750748,-3.6761616525000065,False,low_baseline,low_baseline
2025-07-23 00:00:00+00:00,61663215985,848443337533,45000000,2.15,40213,80830,4386591,0.23,61.663215985,21098732.68676796,0.46886072637262133,9819946.036261573,20930232.558139537,1808372093023.2559,50.77072916666667,4.137774608576609,16.099926286860054,16.856705253372798,45,2.0,45M/2s,3,62.132757754500005,0.9924429272662375,-0.4695417695000046,False,low_baseline,low_baseline
2025-07-24 00:00:00+00:00,62935898302,752225234035,44997861,2.13,40653,59049,3695857,0.23,62.935898302,18503560.23011832,0.4112097735071967,8706310.579108797,21125756.33802817,1825265347605.6338,42.776122685185186,4.157880992402951,15.97955878946256,16.866003580885764,45,2.0,45M/2s,3,62.132757754500005,1.01292620151633,0.8031405474999929,False,low_baseline,low_baseline
2025-07-25 00:00:00+00:00,68910143830,636941816206,45000000,2.13,40523,58596,3617680,0.23,68.91014383,15718032.13498507,0.3492896029996682,7372011.761643519,21126760.563380282,1825352112676.0564,41.87129629629629,4.2472107578812395,15.81320132886687,16.866051115346593,45,2.0,45M/2s,3,62.132757754500005,1.1090791125396189,6.77738607549999,False,low_baseline,low_baseline
2025-07-26 00:00:00+00:00,57064397502,586821014337,44997830,2.13,40531,53042,3320295,0.24,57.064397502,14478325.586267302,0.32175608437712,6791909.888159722,21125741.78403756,1825264090140.8452,38.429340277777776,4.061552696375911,15.731242886769424,16.866002891963923,45,2.0,45M/2s,3,62.132757754500005,0.9184269226785942,-5.068360252500007,False,low_baseline,low_baseline
2025-07-27 00:00:00+00:00,58741371488,687628417162,45000000,2.13,40498,50313,3097621,0.24,58.741371488,16979317.920934368,0.37731817602076373,7958662.235671297,21126760.563380282,1825352112676.0564,35.852094907407405,4.090024770140779,15.889771608500695,16.866051115346593,45,2.0,45M/2s,3,61.9753731875,0.9478179552107598,-3.2340016994999985,False,low_baseline,low_baseline
2025-07-28 00:00:00+00:00,58160311474,747143424302,44997835,2.13,40617,58483,3621490,0.23,58.160311474,18394845.12155009,0.4087940035681737,8647493.336828703,21125744.1314554,1825264292957.7466,41.91539351851852,4.080250902771268,15.972780164902087,16.866003003080383,45,2.0,45M/2s,3,61.9753731875,0.9384422954266377,-3.8150617135000005,False,low_baseline,low_baseline
2025-07-29 00:00:00+00:00,57744237167,755431095314,44998047,2.13,40653,58203,3760290,0.22,57.744237167,18582419.38636755,0.41296057551936755,8743415.455023149,21125843.661971834,1825272892394.3665,43.521875,4.073193057438585,15.983811569994776,16.86600771440684,45,2.0,45M/2s,3,61.9753731875,0.9317287528435022,-4.231136020499996,False,low_baseline,low_baseline
2025-07-30 00:00:00+00:00,65333022710,556349786826,45000000,2.41,35788,52423,2624063,0.22,65.33302271,15545707.6904549,0.3454601708989978,6439233.643819445,18672199.17012448,1613278008298.755,30.371099537037036,4.194687853281599,15.677920246890599,16.742546353787585,45,2.0,45M/2s,3,60.954957724500005,1.0718245922716847,4.378064985499989,False,low_baseline,low_baseline
2025-07-31 00:00:00+00:00,63433124483,626133643529,45000000,2.27,38016,56817,2942867,0.2,63.433124483,16470266.296533039,0.3660059177007342,7246917.170474537,19823788.546255507,1712775330396.4758,34.060960648148146,4.165627856201036,15.796086856524225,16.802393266685726,45,2.0,45M/2s,3,60.954957724500005,1.0406557046549132,2.478166758499995,False,low_baseline,low_baseline
2025-08-01 00:00:00+00:00,75408645550,769654186513,44982695,2.2,39345,64926,3741072,0.2,75.40864555,19561677.125759307,0.43487116825168676,8908034.566122685,20446679.545454543,1766593112727.2725,43.29944444444445,4.336095851419393,16.002464299956127,16.833331106762014,45,2.0,45M/2s,3,60.954957724500005,1.2371207915659097,14.453687825499998,False,low_baseline,low_baseline
2025-08-02 00:00:00+00:00,59438363829,634822056119,44997813,2.13,40520,56899,3250942,0.19,59.438363829,15666881.937783811,0.34816985300560743,7347477.501377315,21125733.8028169,1825263400563.3804,37.62664351851852,4.101624066042084,15.80986775129302,16.866002514167874,45,2.0,45M/2s,3,60.954957724500005,0.9751194332320825,-1.5165938955000087,False,low_baseline,low_baseline
2025-08-03 00:00:00+00:00,58851591902,590113024031,45000000,2.13,40592,52247,3298067,0.2,58.851591902,14537668.112706937,0.3230592913934875,6830011.852210648,21126760.563380282,1825352112676.0564,38.17207175925926,4.091868029845745,15.736837113274433,16.866051115346593,45,2.0,45M/2s,3,60.954957724500005,0.9654931132590289,-2.1033658225000025,False,low_baseline,low_baseline
2025-08-04 00:00:00+00:00,60134452763,611260969084,45000000,2.14,40414,58782,3564681,0.21,60.134452763,15124980.677092098,0.3361106817131577,7074779.734768518,21028037.383177567,1816822429906.5417,41.25788194444444,4.113075582267958,15.772047009461174,16.861367266256387,45,2.0,45M/2s,3,60.550789906999995,0.993124166594037,-0.41633714399999633,False,low_baseline,low_baseline
2025-08-05 00:00:00+00:00,58177021958,665900143038,45000000,2.14,40416,65751,4051911,0.21,58.177021958,16476151.599317102,0.3661367022070467,7707177.581458333,21028037.383177567,1816822429906.5417,46.89711805555555,4.080533323941772,15.857662735824018,16.861367266256387,45,2.0,45M/2s,3,59.786408296,0.9730810666860602,-1.6093863380000002,False,low_baseline,low_baseline
